 -----------------------------------------------------------------------

                        WAMIT  Version 7.41(x64)       

     Copyright (c) 1999-2022 WAMIT Incorporated                        
     Copyright (c) 1998 Massachusetts Institute of Technology          

 -----------------------------------------------------------------------

     The WAMIT software performs computations of wave interactions with
     floating or submerged vessels.  WAMIT is a registered trademark of
     WAMIT Incorporated.  This copy of the WAMIT software is licensed to 

            College of Engineering                          
            Oregon State University                         
            Corvallis, Oregon USA                           
             
     For educational use.                  Release date: 31 Oct 2022

 -----------------------------------------------------------------------


 Low-order panel method  (ILOWHI=0)                                     
                                                                        
 Input from Geometric Data File:         spar_D1_14m.gdf                
 Rhino->WAMIT file export (mesh)                                        
                                                                        
 Input from Potential Control File:      spar.pot                       
 spar.pot -- file type .gdf, ILOWHI=0, IRR=1                            
                                                                        
                                                                        
 POTEN run date and starting time:        06-Jun-2025  --  09:49:27     
 ------------------------------------------------------------------------


    ADDED-MASS AND DAMPING COEFFICIENTS
     I     J         A(I,J)         B(I,J)

     1     1   1.250489E-01   7.157899E-09
     1     2   1.179942E-07   9.559629E-12
     1     3   5.419570E-06  -8.372693E-12
     1     4  -4.539116E-06  -8.055469E-12
     1     5   3.166408E-02   5.000683E-09
     1     6  -1.250704E-04  -7.086233E-12
     2     1   7.299637E-06   1.623829E-11
     2     2   1.250527E-01   7.152977E-09
     2     3   1.893450E-05   1.827371E-12
     2     4  -3.167761E-02  -4.995072E-09
     2     5  -2.096676E-06   1.263455E-11
     2     6   1.125418E-03   6.419614E-11
     3     1  -2.360846E-04  -8.563929E-12
     3     2   4.432110E-04   1.734314E-12
     3     3   6.043364E-01   6.324137E-09
     3     4   9.766396E-04   6.050853E-12
     3     5  -5.309209E-03  -6.201228E-11
     3     6   4.209856E-06   2.385099E-14
     4     1  -3.835337E-05  -1.228788E-11
     4     2  -3.182202E-02  -5.009819E-09
     4     3   6.774001E-04   5.739268E-12
     4     4   3.959783E-02   3.498469E-09
     4     5  -5.255934E-05  -9.550629E-12
     4     6  -2.863596E-04  -4.496095E-11
     5     1   3.169795E-02   5.014188E-09
     5     2   8.099128E-05   7.436126E-12
     5     3  -5.471032E-03  -6.236611E-11
     5     4  -2.176845E-05  -6.224072E-12
     5     5   3.986973E-02   3.503529E-09
     5     6  -3.099988E-05  -4.957350E-12
     6     1  -1.250060E-04  -7.026631E-12
     6     2   1.125425E-03   6.420000E-11
     6     3   1.629920E-07   2.433868E-14
     6     4  -2.850944E-04  -4.483080E-11
     6     5  -3.171174E-05  -4.897373E-12
     6     6   1.025431E-05   5.833654E-13




    DIFFRACTION EXCITING FORCES AND MOMENTS

  Wave Heading (deg) :      0

     I     Mod[Xh(I)]     Pha[Xh(I)]

     1   4.740973E-05             77
     2   6.473805E-08             71
     3   3.337454E-05            167
     4   6.630702E-08           -143
     5   3.321133E-05             77
     6   4.710634E-08           -103


 ************************************************************************

 Wave period (sec) =  5.609984E-01        Wavenumber (kL) =  1.279133E+01
 ------------------------------------------------------------------------


    ADDED-MASS AND DAMPING COEFFICIENTS
     I     J         A(I,J)         B(I,J)

     1     1   1.250544E-01   5.954136E-09
     1     2   1.032804E-07   7.963489E-12
     1     3   5.302907E-06  -6.670649E-12
     1     4  -4.528353E-06  -6.688609E-12
     1     5   3.166570E-02   4.211865E-09
     1     6  -1.250764E-04  -5.894061E-12
     2     1   7.325822E-06   1.345181E-11
     2     2   1.250580E-01   5.950217E-09
     2     3   1.899531E-05   1.536406E-12
     2     4  -3.167924E-02  -4.207381E-09
     2     5  -2.114703E-06   1.051685E-11
     2     6   1.125466E-03   5.340099E-11
     3     1  -2.343967E-04  -6.989654E-12
     3     2   4.440909E-04   1.621504E-12
     3     3   6.043406E-01   4.832472E-09
     3     4   9.772644E-04   4.434147E-12
     3     5  -5.310168E-03  -4.771347E-11
     3     6   4.217489E-06   2.126696E-14
     4     1  -3.832248E-05  -1.022112E-11
     4     2  -3.182358E-02  -4.219935E-09
     4     3   6.765805E-04   4.281919E-12
     4     4   3.959827E-02   2.983913E-09
     4     5  -5.242730E-05  -7.987846E-12
     4     6  -2.863742E-04  -3.787170E-11
     5     1   3.169940E-02   4.223402E-09
     5     2   8.095899E-05   6.235145E-12
     5     3  -5.470742E-03  -4.786867E-11
     5     4  -2.185160E-05  -5.208594E-12
     5     5   3.987024E-02   2.987947E-09
     5     6  -3.100107E-05  -4.175523E-12
     6     1  -1.250110E-04  -5.845039E-12
     6     2   1.125474E-03   5.340421E-11
     6     3   1.635843E-07   2.010429E-14
     6     4  -2.851091E-04  -3.776095E-11
     6     5  -3.171356E-05  -4.125693E-12
     6     6   1.025475E-05   4.852615E-13




    DIFFRACTION EXCITING FORCES AND MOMENTS

  Wave Heading (deg) :      0

     I     Mod[Xh(I)]     Pha[Xh(I)]

     1   4.286952E-05             77
     2   5.851733E-08             70
     3   2.898762E-05            167
     4   5.961252E-08           -143
     5   3.040849E-05             76
     6   4.258784E-08           -103


 ************************************************************************

 Wave period (sec) =  5.560338E-01        Wavenumber (kL) =  1.302077E+01
 ------------------------------------------------------------------------


    ADDED-MASS AND DAMPING COEFFICIENTS
     I     J         A(I,J)         B(I,J)

     1     1   1.250596E-01   4.955422E-09
     1     2   1.008339E-07   6.619995E-12
     1     3   5.417693E-06  -5.313687E-12
     1     4  -4.547170E-06  -5.540565E-12
     1     5   3.166728E-02   3.544777E-09
     1     6  -1.250815E-04  -4.905132E-12
     2     1   7.362951E-06   1.112928E-11
     2     2   1.250634E-01   4.952308E-09
     2     3   1.900461E-05   1.273051E-12
     2     4  -3.168078E-02  -3.541184E-09
     2     5  -2.116441E-06   8.730708E-12
     2     6   1.125513E-03   4.444483E-11
     3     1  -2.345830E-04  -5.705815E-12
     3     2   4.434492E-04   1.489129E-12
     3     3   6.043513E-01   3.719236E-09
     3     4   9.770414E-04   3.254806E-12
     3     5  -5.310063E-03  -3.697745E-11
     3     6   4.214684E-06   1.887278E-14
     4     1  -3.836779E-05  -8.488573E-12
     4     2  -3.182524E-02  -3.551641E-09
     4     3   6.771389E-04   3.225792E-12
     4     4   3.959884E-02   2.539632E-09
     4     5  -5.251083E-05  -6.660813E-12
     4     6  -2.863883E-04  -3.187393E-11
     5     1   3.170103E-02   3.554385E-09
     5     2   8.098013E-05   5.214778E-12
     5     3  -5.471027E-03  -3.698429E-11
     5     4  -2.184344E-05  -4.345869E-12
     5     5   3.987066E-02   2.542863E-09
     5     6  -3.100306E-05  -3.514128E-12
     6     1  -1.250160E-04  -4.864882E-12
     6     2   1.125522E-03   4.444754E-11
     6     3   1.636319E-07   1.645066E-14
     6     4  -2.851228E-04  -3.178174E-11
     6     5  -3.171515E-05  -3.473098E-12
     6     6   1.025518E-05   4.038716E-13




    DIFFRACTION EXCITING FORCES AND MOMENTS

  Wave Heading (deg) :      0

     I     Mod[Xh(I)]     Pha[Xh(I)]

     1   3.877835E-05             77
     2   5.284546E-08             69
     3   2.526548E-05            167
     4   5.360888E-08           -143
     5   2.781473E-05             76
     6   3.851768E-08           -103


 ************************************************************************

 Wave period (sec) =  5.511563E-01        Wavenumber (kL) =  1.325225E+01
 ------------------------------------------------------------------------


    ADDED-MASS AND DAMPING COEFFICIENTS
     I     J         A(I,J)         B(I,J)

     1     1   1.250648E-01   4.124415E-09
     1     2   1.249555E-07   5.499717E-12
     1     3   5.535490E-06  -4.231573E-12
     1     4  -4.516774E-06  -4.591154E-12
     1     5   3.166877E-02   2.979887E-09
     1     6  -1.250864E-04  -4.082410E-12
     2     1   7.288681E-06   9.195572E-12
     2     2   1.250684E-01   4.121939E-09
     2     3   1.886905E-05   1.076267E-12
     2     4  -3.168233E-02  -2.977024E-09
     2     5  -2.107980E-06   7.239030E-12
     2     6   1.125558E-03   3.699250E-11
     3     1  -2.358629E-04  -4.655368E-12
     3     2   4.438999E-04   1.345580E-12
     3     3   6.043668E-01   2.883766E-09
     3     4   9.776154E-04   2.394215E-12
     3     5  -5.310150E-03  -2.884487E-11
     3     6   4.217739E-06   1.653345E-14
     4     1  -3.836038E-05  -7.039183E-12
     4     2  -3.182671E-02  -2.985558E-09
     4     3   6.767458E-04   2.430092E-12
     4     4   3.959937E-02   2.156291E-09
     4     5  -5.243571E-05  -5.545031E-12
     4     6  -2.864022E-04  -2.679362E-11
     5     1   3.170217E-02   2.987734E-09
     5     2   8.094803E-05   4.355342E-12
     5     3  -5.471161E-03  -2.876992E-11
     5     4  -2.185237E-05  -3.624112E-12
     5     5   3.987110E-02   2.158862E-09
     5     6  -3.100460E-05  -2.953966E-12
     6     1  -1.250219E-04  -4.049384E-12
     6     2   1.125567E-03   3.699482E-11
     6     3   1.622624E-07   1.365709E-14
     6     4  -2.851367E-04  -2.671845E-11
     6     5  -3.171659E-05  -2.920328E-12
     6     6   1.025560E-05   3.361509E-13




    DIFFRACTION EXCITING FORCES AND MOMENTS

  Wave Heading (deg) :      0

     I     Mod[Xh(I)]     Pha[Xh(I)]

     1   3.508174E-05             76
     2   4.766689E-08             68
     3   2.210073E-05            166
     4   4.822513E-08           -143
     5   2.541331E-05             76
     6   3.484136E-08           -103


 ************************************************************************

 Wave period (sec) =  5.463636E-01        Wavenumber (kL) =  1.348577E+01
 ------------------------------------------------------------------------


    ADDED-MASS AND DAMPING COEFFICIENTS
     I     J         A(I,J)         B(I,J)

     1     1   1.250697E-01   3.431402E-09
     1     2   9.656287E-08   4.561625E-12
     1     3   5.452981E-06  -3.354278E-12
     1     4  -4.515930E-06  -3.792257E-12
     1     5   3.167024E-02   2.501254E-09
     1     6  -1.250915E-04  -3.396333E-12
     2     1   7.364475E-06   7.589692E-12
     2     2   1.250733E-01   3.429424E-09
     2     3   1.886578E-05   8.981727E-13
     2     4  -3.168379E-02  -2.498963E-09
     2     5  -2.125209E-06   5.989451E-12
     2     6   1.125603E-03   3.077750E-11
     3     1  -2.353569E-04  -3.803082E-12
     3     2   4.441280E-04   1.199891E-12
     3     3   6.043934E-01   2.253045E-09
     3     4   9.777100E-04   1.762473E-12
     3     5  -5.309665E-03  -2.266889E-11
     3     6   4.214252E-06   1.442893E-14
     4     1  -3.836236E-05  -5.828934E-12
     4     2  -3.182828E-02  -2.505797E-09
     4     3   6.757274E-04   1.850720E-12
     4     4   3.959974E-02   1.825936E-09
     4     5  -5.237558E-05  -4.605016E-12
     4     6  -2.864155E-04  -2.248807E-11
     5     1   3.170367E-02   2.507529E-09
     5     2   8.090313E-05   3.630566E-12
     5     3  -5.471884E-03  -2.252181E-11
     5     4  -2.181133E-05  -3.011212E-12
     5     5   3.987158E-02   1.827989E-09
     5     6  -3.100596E-05  -2.479232E-12
     6     1  -1.250260E-04  -3.369291E-12
     6     2   1.125611E-03   3.077941E-11
     6     3   1.623526E-07   1.122045E-14
     6     4  -2.851499E-04  -2.242798E-11
     6     5  -3.171823E-05  -2.451870E-12
     6     6   1.025600E-05   2.796744E-13




    DIFFRACTION EXCITING FORCES AND MOMENTS

  Wave Heading (deg) :      0

     I     Mod[Xh(I)]     Pha[Xh(I)]

     1   3.173396E-05             76
     2   4.297086E-08             67
     3   1.940221E-05            166
     4   4.340726E-08           -143
     5   2.318990E-05             76
     6   3.151285E-08           -104


 ************************************************************************

 Wave period (sec) =  5.416536E-01        Wavenumber (kL) =  1.372132E+01
 ------------------------------------------------------------------------


    ADDED-MASS AND DAMPING COEFFICIENTS
     I     J         A(I,J)         B(I,J)

     1     1   1.250744E-01   2.852530E-09
     1     2   1.024091E-07   3.779506E-12
     1     3   5.467969E-06  -2.641862E-12
     1     4  -4.523668E-06  -3.130421E-12
     1     5   3.167166E-02   2.095681E-09
     1     6  -1.250963E-04  -2.823334E-12
     2     1   7.349479E-06   6.248640E-12
     2     2   1.250780E-01   2.850950E-09
     2     3   1.888588E-05   7.309442E-13
     2     4  -3.168524E-02  -2.093856E-09
     2     5  -2.116793E-06   4.944890E-12
     2     6   1.125645E-03   2.558598E-11
     3     1  -2.362713E-04  -3.097375E-12
     3     2   4.436012E-04   1.056437E-12
     3     3   6.044006E-01   1.773516E-09
     3     4   9.775893E-04   1.300528E-12
     3     5  -5.310230E-03  -1.793003E-11
     3     6   4.207995E-06   1.248409E-14
     4     1  -3.853967E-05  -4.813825E-12
     4     2  -3.182956E-02  -2.099225E-09
     4     3   6.770354E-04   1.433333E-12
     4     4   3.960020E-02   1.541759E-09
     4     5  -5.247038E-05  -3.814620E-12
     4     6  -2.864277E-04  -1.883937E-11
     5     1   3.170520E-02   2.100599E-09
     5     2   8.108203E-05   3.021206E-12
     5     3  -5.471415E-03  -1.773723E-11
     5     4  -2.173625E-05  -2.498521E-12
     5     5   3.987200E-02   1.543392E-09
     5     6  -3.100666E-05  -2.076960E-12
     6     1  -1.250309E-04  -2.801249E-12
     6     2   1.125654E-03   2.558762E-11
     6     3   1.624762E-07   9.038607E-15
     6     4  -2.851627E-04  -1.879227E-11
     6     5  -3.171952E-05  -2.054823E-12
     6     6   1.025639E-05   2.324998E-13




    DIFFRACTION EXCITING FORCES AND MOMENTS

  Wave Heading (deg) :      0

     I     Mod[Xh(I)]     Pha[Xh(I)]

     1   2.869645E-05             76
     2   3.870119E-08             65
     3   1.709380E-05            166
     4   3.909048E-08           -143
     5   2.113204E-05             75
     6   2.849364E-08           -104


 ************************************************************************

 Wave period (sec) =  5.370240E-01        Wavenumber (kL) =  1.395892E+01
 ------------------------------------------------------------------------


    ADDED-MASS AND DAMPING COEFFICIENTS
     I     J         A(I,J)         B(I,J)

     1     1   1.250789E-01   2.368508E-09
     1     2   1.044318E-07   3.124936E-12
     1     3   5.466529E-06  -2.075897E-12
     1     4  -4.536395E-06  -2.576579E-12
     1     5   3.167300E-02   1.752186E-09
     1     6  -1.251005E-04  -2.344221E-12
     2     1   7.326680E-06   5.136856E-12
     2     2   1.250826E-01   2.367233E-09
     2     3   1.889138E-05   5.904653E-13
     2     4  -3.168659E-02  -1.750731E-09
     2     5  -2.112420E-06   4.073542E-12
     2     6   1.125686E-03   2.124500E-11
     3     1  -2.349682E-04  -2.518218E-12
     3     2   4.437434E-04   9.219645E-13
     3     3   6.044033E-01   1.406261E-09
     3     4   9.768341E-04   9.677235E-13
     3     5  -5.310872E-03  -1.427502E-11
     3     6   4.216706E-06   1.072364E-14
     4     1  -3.836383E-05  -3.968477E-12
     4     2  -3.183104E-02  -1.754856E-09
     4     3   6.768148E-04   1.123659E-12
     4     4   3.960067E-02   1.297837E-09
     4     5  -5.243535E-05  -3.152096E-12
     4     6  -2.864409E-04  -1.574898E-11
     5     1   3.170682E-02   1.755955E-09
     5     2   8.104681E-05   2.507742E-12
     5     3  -5.471933E-03  -1.405499E-11
     5     4  -2.176302E-05  -2.066128E-12
     5     5   3.987251E-02   1.299140E-09
     5     6  -3.100840E-05  -1.736237E-12
     6     1  -1.250356E-04  -2.326234E-12
     6     2   1.125695E-03   2.124633E-11
     6     3   1.625197E-07   7.243843E-15
     6     4  -2.851751E-04  -1.571285E-11
     6     5  -3.172084E-05  -1.718455E-12
     6     6   1.025677E-05   1.930538E-13




    DIFFRACTION EXCITING FORCES AND MOMENTS

  Wave Heading (deg) :      0

     I     Mod[Xh(I)]     Pha[Xh(I)]

     1   2.593626E-05             76
     2   3.482207E-08             64
     3   1.511154E-05            166
     4   3.518815E-08           -144
     5   1.922856E-05             75
     6   2.575075E-08           -104


 ************************************************************************

 Wave period (sec) =  5.324730E-01        Wavenumber (kL) =  1.419855E+01
 ------------------------------------------------------------------------


    ADDED-MASS AND DAMPING COEFFICIENTS
     I     J         A(I,J)         B(I,J)

     1     1   1.250833E-01   1.963644E-09
     1     2   1.348253E-07   2.577971E-12
     1     3   5.203663E-06  -1.617807E-12
     1     4  -4.544318E-06  -2.118817E-12
     1     5   3.167438E-02   1.461569E-09
     1     6  -1.251051E-04  -1.943500E-12
     2     1   7.367942E-06   4.217558E-12
     2     2   1.250871E-01   1.962626E-09
     2     3   1.899087E-05   4.896494E-13
     2     4  -3.168790E-02  -1.460413E-09
     2     5  -2.092865E-06   3.349016E-12
     2     6   1.125726E-03   1.761390E-11
     3     1  -2.355689E-04  -2.050366E-12
     3     2   4.433461E-04   7.992486E-13
     3     3   6.044129E-01   1.122875E-09
     3     4   9.770449E-04   7.236667E-13
     3     5  -5.311063E-03  -1.143395E-11
     3     6   4.213143E-06   9.147447E-15
     4     1  -3.831986E-05  -3.266435E-12
     4     2  -3.183233E-02  -1.463519E-09
     4     3   6.767380E-04   8.789823E-13
     4     4   3.960116E-02   1.089023E-09
     4     5  -5.259358E-05  -2.598717E-12
     4     6  -2.864526E-04  -1.313446E-11
     5     1   3.170777E-02   1.464392E-09
     5     2   8.105805E-05   2.076127E-12
     5     3  -5.471708E-03  -1.119694E-11
     5     4  -2.184383E-05  -1.706082E-12
     5     5   3.987283E-02   1.090056E-09
     5     6  -3.100977E-05  -1.447989E-12
     6     1  -1.250396E-04  -1.928842E-12
     6     2   1.125735E-03   1.761503E-11
     6     3   1.636513E-07   5.909526E-15
     6     4  -2.851870E-04  -1.310736E-11
     6     5  -3.172202E-05  -1.433779E-12
     6     6   1.025712E-05   1.600588E-13




    DIFFRACTION EXCITING FORCES AND MOMENTS

  Wave Heading (deg) :      0

     I     Mod[Xh(I)]     Pha[Xh(I)]

     1   2.342554E-05             75
     2   3.129468E-08             63
     3   1.340236E-05            165
     4   3.165917E-08           -144
     5   1.746970E-05             75
     6   2.325630E-08           -104


 ************************************************************************

 Wave period (sec) =  5.279984E-01        Wavenumber (kL) =  1.444022E+01
 ------------------------------------------------------------------------


    ADDED-MASS AND DAMPING COEFFICIENTS
     I     J         A(I,J)         B(I,J)

     1     1   1.250876E-01   1.625050E-09
     1     2   1.383669E-07   2.124932E-12
     1     3   5.411595E-06  -1.259428E-12
     1     4  -4.548008E-06  -1.738177E-12
     1     5   3.167567E-02   1.216051E-09
     1     6  -1.251095E-04  -1.608357E-12
     2     1   7.357798E-06   3.456989E-12
     2     2   1.250914E-01   1.624229E-09
     2     3   1.908051E-05   3.880087E-13
     2     4  -3.168919E-02  -1.215133E-09
     2     5  -2.105784E-06   2.745954E-12
     2     6   1.125765E-03   1.457703E-11
     3     1  -2.346661E-04  -1.666438E-12
     3     2   4.445165E-04   6.853219E-13
     3     3   6.044229E-01   9.023137E-10
     3     4   9.773137E-04   5.464969E-13
     3     5  -5.310592E-03  -9.206086E-12
     3     6   4.214561E-06   7.763317E-15
     4     1  -3.842401E-05  -2.683779E-12
     4     2  -3.183350E-02  -1.217409E-09
     4     3   6.775761E-04   7.063824E-13
     4     4   3.960135E-02   9.107793E-10
     4     5  -5.235338E-05  -2.136303E-12
     4     6  -2.864636E-04  -1.092582E-11
     5     1   3.170928E-02   1.218109E-09
     5     2   8.099074E-05   1.716491E-12
     5     3  -5.471359E-03  -8.970243E-12
     5     4  -2.172678E-05  -1.404841E-12
     5     5   3.987313E-02   9.116016E-10
     5     6  -3.101043E-05  -1.204486E-12
     6     1  -1.250440E-04  -1.596449E-12
     6     2   1.125774E-03   1.457796E-11
     6     3   1.642939E-07   4.655266E-15
     6     4  -2.851984E-04  -1.090604E-11
     6     5  -3.172343E-05  -1.193219E-12
     6     6   1.025748E-05   1.324633E-13




    DIFFRACTION EXCITING FORCES AND MOMENTS

  Wave Heading (deg) :      0

     I     Mod[Xh(I)]     Pha[Xh(I)]

     1   2.114016E-05             75
     2   2.810302E-08             62
     3   1.192187E-05            165
     4   2.849529E-08           -145
     5   1.584635E-05             75
     6   2.098608E-08           -105


 ************************************************************************

 Wave period (sec) =  5.235984E-01        Wavenumber (kL) =  1.468394E+01
 ------------------------------------------------------------------------


    ADDED-MASS AND DAMPING COEFFICIENTS
     I     J         A(I,J)         B(I,J)

     1     1   1.250919E-01   1.342063E-09
     1     2   9.550058E-08   1.748357E-12
     1     3   5.500464E-06  -9.721395E-13
     1     4  -4.538360E-06  -1.424595E-12
     1     5   3.167691E-02   1.009020E-09
     1     6  -1.251139E-04  -1.328265E-12
     2     1   7.296921E-06   2.825803E-12
     2     2   1.250955E-01   1.341401E-09
     2     3   1.902429E-05   3.071213E-13
     2     4  -3.169043E-02  -1.008288E-09
     2     5  -2.119266E-06   2.247159E-12
     2     6   1.125803E-03   1.203881E-11
     3     1  -2.347029E-04  -1.349495E-12
     3     2   4.440843E-04   5.846459E-13
     3     3   6.044409E-01   7.293622E-10
     3     4   9.772575E-04   4.176316E-13
     3     5  -5.310039E-03  -7.448277E-12
     3     6   4.213593E-06   6.530889E-15
     4     1  -3.851947E-05  -2.198695E-12
     4     2  -3.183473E-02  -1.009910E-09
     4     3   6.771613E-04   5.731423E-13
     4     4   3.960172E-02   7.591176E-10
     4     5  -5.250296E-05  -1.752425E-12
     4     6  -2.864748E-04  -9.063662E-12
     5     1   3.171042E-02   1.010471E-09
     5     2   8.097791E-05   1.416100E-12
     5     3  -5.472408E-03  -7.218760E-12
     5     4  -2.177618E-05  -1.155292E-12
     5     5   3.987359E-02   7.597714E-10
     5     6  -3.101203E-05  -9.991849E-13
     6     1  -1.250489E-04  -1.318626E-12
     6     2   1.125812E-03   1.203960E-11
     6     3   1.636370E-07   3.656067E-15
     6     4  -2.852096E-04  -9.049672E-12
     6     5  -3.172483E-05  -9.902968E-13
     6     6   1.025782E-05   1.093990E-13




    DIFFRACTION EXCITING FORCES AND MOMENTS

  Wave Heading (deg) :      0

     I     Mod[Xh(I)]     Pha[Xh(I)]

     1   1.905922E-05             75
     2   2.521138E-08             61
     3   1.063339E-05            165
     4   2.563493E-08           -145
     5   1.435018E-05             74
     6   1.891931E-08           -105


 ************************************************************************

 Wave period (sec) =  5.192711E-01        Wavenumber (kL) =  1.492969E+01
 ------------------------------------------------------------------------


    ADDED-MASS AND DAMPING COEFFICIENTS
     I     J         A(I,J)         B(I,J)

     1     1   1.250960E-01   1.105826E-09
     1     2   8.823190E-08   1.434546E-12
     1     3   5.444526E-06  -7.424980E-13
     1     4  -4.507655E-06  -1.163952E-12
     1     5   3.167814E-02   8.348311E-10
     1     6  -1.251175E-04  -1.094454E-12
     2     1   7.323775E-06   2.303275E-12
     2     2   1.250996E-01   1.105292E-09
     2     3   1.880332E-05   2.386337E-13
     2     4  -3.169169E-02  -8.342496E-10
     2     5  -2.085658E-06   1.834369E-12
     2     6   1.125840E-03   9.919838E-12
     3     1  -2.355725E-04  -1.089504E-12
     3     2   4.441344E-04   4.917658E-13
     3     3   6.044412E-01   5.926309E-10
     3     4   9.772776E-04   3.218969E-13
     3     5  -5.311386E-03  -6.053800E-12
     3     6   4.218066E-06   5.456031E-15
     4     1  -3.862505E-05  -1.795810E-12
     4     2  -3.183609E-02  -8.353608E-10
     4     3   6.769176E-04   4.712556E-13
     4     4   3.960222E-02   6.305118E-10
     4     5  -5.250830E-05  -1.433667E-12
     4     6  -2.864858E-04  -7.497193E-12
     5     1   3.171200E-02   8.358110E-10
     5     2   8.110332E-05   1.164853E-12
     5     3  -5.471466E-03  -5.831672E-12
     5     4  -2.189785E-05  -9.467602E-13
     5     5   3.987397E-02   6.310322E-10
     5     6  -3.101383E-05  -8.264920E-13
     6     1  -1.250528E-04  -1.086679E-12
     6     2   1.125848E-03   9.920509E-12
     6     3   1.617762E-07   2.827712E-15
     6     4  -2.852210E-04  -7.487698E-12
     6     5  -3.172573E-05  -8.195172E-13
     6     6   1.025815E-05   9.014423E-14




    DIFFRACTION EXCITING FORCES AND MOMENTS

  Wave Heading (deg) :      0

     I     Mod[Xh(I)]     Pha[Xh(I)]

     1   1.716451E-05             75
     2   2.260459E-08             60
     3   9.506507E-06            165
     4   2.307232E-08           -146
     5   1.297344E-05             74
     6   1.703773E-08           -105


 ************************************************************************

 Wave period (sec) =  5.150148E-01        Wavenumber (kL) =  1.517748E+01
 ------------------------------------------------------------------------


    ADDED-MASS AND DAMPING COEFFICIENTS
     I     J         A(I,J)         B(I,J)

     1     1   1.250999E-01   9.089187E-10
     1     2   1.319677E-07   1.175028E-12
     1     3   5.521491E-06  -5.615537E-13
     1     4  -4.527304E-06  -9.489858E-13
     1     5   3.167932E-02   6.886469E-10
     1     6  -1.251217E-04  -8.995617E-13
     2     1   7.373128E-06   1.874237E-12
     2     2   1.251035E-01   9.084856E-10
     2     3   1.876786E-05   1.866255E-13
     2     4  -3.169284E-02  -6.881851E-10
     2     5  -2.111740E-06   1.492941E-12
     2     6   1.125875E-03   8.153618E-12
     3     1  -2.347110E-04  -8.813798E-13
     3     2   4.439769E-04   4.122303E-13
     3     3   6.044673E-01   4.836593E-10
     3     4   9.769175E-04   2.531977E-13
     3     5  -5.311354E-03  -4.937052E-12
     3     6   4.213039E-06   4.537692E-15
     4     1  -3.837139E-05  -1.464123E-12
     4     2  -3.183714E-02  -6.889047E-10
     4     3   6.767306E-04   3.887670E-13
     4     4   3.960254E-02   5.218520E-10
     4     5  -5.249483E-05  -1.169239E-12
     4     6  -2.864972E-04  -6.182851E-12
     5     1   3.171321E-02   6.892674E-10
     5     2   8.107829E-05   9.561220E-13
     5     3  -5.472250E-03  -4.727075E-12
     5     4  -2.184950E-05  -7.739319E-13
     5     5   3.987427E-02   5.222650E-10
     5     6  -3.101416E-05  -6.815867E-13
     6     1  -1.250561E-04  -8.933029E-13
     6     2   1.125883E-03   8.154162E-12
     6     3   1.613536E-07   2.188037E-15
     6     4  -2.852312E-04  -6.176784E-12
     6     5  -3.172714E-05  -6.761594E-13
     6     6   1.025849E-05   7.409466E-14




    DIFFRACTION EXCITING FORCES AND MOMENTS

  Wave Heading (deg) :      0

     I     Mod[Xh(I)]     Pha[Xh(I)]

     1   1.543990E-05             74
     2   2.024333E-08             59
     3   8.516218E-06            164
     4   2.074911E-08           -147
     5   1.170871E-05             74
     6   1.532526E-08           -105


 ************************************************************************

 Wave period (sec) =  5.108277E-01        Wavenumber (kL) =  1.542731E+01
 ------------------------------------------------------------------------


    ADDED-MASS AND DAMPING COEFFICIENTS
     I     J         A(I,J)         B(I,J)

     1     1   1.251037E-01   7.451089E-10
     1     2   1.269291E-07   9.606686E-13
     1     3   5.438109E-06  -4.233416E-13
     1     4  -4.528218E-06  -7.726857E-13
     1     5   3.168046E-02   5.663073E-10
     1     6  -1.251257E-04  -7.374290E-13
     2     1   7.370169E-06   1.521943E-12
     2     2   1.251074E-01   7.447567E-10
     2     3   1.869339E-05   1.382139E-13
     2     4  -3.169397E-02  -5.659384E-10
     2     5  -2.088234E-06   1.212667E-12
     2     6   1.125910E-03   6.684213E-12
     3     1  -2.353114E-04  -7.094220E-13
     3     2   4.438415E-04   3.425191E-13
     3     3   6.044795E-01   3.961884E-10
     3     4   9.776113E-04   2.010530E-13
     3     5  -5.310649E-03  -4.036687E-12
     3     6   4.214646E-06   3.754823E-15
     4     1  -3.819910E-05  -1.191130E-12
     4     2  -3.183829E-02  -5.663679E-10
     4     3   6.757674E-04   3.279192E-13
     4     4   3.960284E-02   4.303819E-10
     4     5  -5.237313E-05  -9.515985E-13
     4     6  -2.865066E-04  -5.083133E-12
     5     1   3.171410E-02   5.666603E-10
     5     2   8.108547E-05   7.831666E-13
     5     3  -5.472371E-03  -3.845479E-12
     5     4  -2.186090E-05  -6.316666E-13
     5     5   3.987474E-02   4.307113E-10
     5     6  -3.101511E-05  -5.603485E-13
     6     1  -1.250602E-04  -7.323996E-13
     6     2   1.125918E-03   6.684662E-12
     6     3   1.608279E-07   1.623362E-15
     6     4  -2.852417E-04  -5.079620E-12
     6     5  -3.172808E-05  -5.561450E-13
     6     6   1.025880E-05   6.074220E-14




